# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
7.924185644526625101e-08 7.382674803514991616e-05 1.625288962989582065e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.581014062974548210e-07 1.473227891064529476e-04 4.166831458110004531e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.990332065649240837e-07 1.854762146379873263e-04 5.453830629263813069e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.154996954632017587e-07 2.940529267101963154e-04 1.016741828229657894e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.999340805688511618e-07 4.660304235995527686e-04 1.890553098654164511e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.294585892124035601e-07 5.868281431127353800e-04 2.577119096844848225e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.297274574874398766e-07 6.803515456614100910e-04 3.143223969898440068e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.659711465461144224e-07 9.007289541009014201e-04 4.281675225080081816e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.531070004157451857e-06 1.427999198871568844e-03 7.939199542714087288e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.505626619317228544e-06 2.337628316711728906e-03 1.470499537942955253e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.971413797704637994e-06 3.706298228870993135e-03 2.722546258279783944e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.827274286138380232e-06 4.505692446695564596e-03 3.533942437959683086e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.077362848021686108e-06 5.673568291326774697e-03 4.807210289149678193e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.926254650878192173e-06 7.401304044220808481e-03 6.541101510034877971e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.977036098743734542e-06 9.318233207720882580e-03 8.894150431106583618e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.256090353358289281e-05 1.173416388057370828e-02 1.209604458630495521e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.521435398308602299e-05 1.421586824015941969e-02 1.562249721337528375e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.990419383179331593e-05 1.860349859298144476e-02 2.124609688946442796e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.505588590454812837e-05 2.342493829200799002e-02 2.888570399660440199e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.024372644183891530e-05 2.828186186236227723e-02 3.713073748396707510e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.971489631294252662e-05 3.715204116605522883e-02 5.048756690331309045e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000572051927819280e-05 4.679401049918534977e-02 6.865659981906837119e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.151156195027347913e-05 5.757897634388761676e-02 9.050188157968102058e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.545403224642409152e-05 6.127524858629961046e-02 9.331056066318837419e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.485433908990782943e-05 7.946932838130241206e-02 1.268898794837872677e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.019519492347277132e-04 9.551075426350680297e-02 1.620919906637460002e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.105168346141632461e-04 1.035488873676075339e-01 1.805044424334052385e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.255844187872879518e-04 1.176923342961608138e-01 2.053456485497590154e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.634719590837542221e-04 1.532723476940542062e-01 2.791827009006297967e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.990403777809608840e-04 1.866906901919942185e-01 3.630061677706377960e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.505848850474831483e-04 2.351442949511346747e-01 4.704849540328521389e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.572113693247030097e-04 2.413751268152022067e-01 4.871497832616624325e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.593089631205650492e-04 2.433475682279952201e-01 4.924550659749540567e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.706132143204150451e-04 2.539780883517288590e-01 5.212908378989627696e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.885428399989252652e-04 2.708415871015539822e-01 5.678524955944400359e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.978395063206590570e-04 2.795866164570018353e-01 5.923816262570708382e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.058049637442806839e-04 2.870800398609770765e-01 6.136027571102374437e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.417650712421427782e-04 3.209131513595736007e-01 6.759554327641003821e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.261599999999999874e-03 1.186889412125746723e+00 1.344857960274060005e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.894699999999999813e-03 1.783393105595012518e+00 2.139089989999191834e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.672599999999999802e-03 2.516657282751986191e+00 3.287964565335184473e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.606199999999999944e-03 3.397180222820032292e+00 4.866879115901523792e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.709699999999998957e-03 4.438435814520432565e+00 6.957410165301410390e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.496300000000000012e-03 7.069896499165601256e+00 1.304100906017831470e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.119699999999999862e-02 1.056806560046223709e+01 2.237019267377481427e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.599899999999999586e-02 1.511326648469595568e+01 3.595795792887589160e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.207299999999999887e-02 2.086774700515857006e+01 5.499830551142588508e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.947699999999999973e-02 2.788933034786254339e+01 8.080881798704346586e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.268399999999999278e-02 4.043126680177502408e+01 1.349414261898416456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.219999999999999141e-02 5.899880689704862391e+01 2.401420616398777519e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000002498e-02 7.116285812359346608e+01 3.649530421654205159e-01 8.048122767496531651e+02 8.048122767496531651e+02 8.713861900434295649e+02 9.537041488767845294e+02 3.269015662445134973e-02 8.231637277335730118e+01 2.546062696088761470e+02 2.583481872272508806e+00 -1.070603099556757797e+03
7.999999999999998779e-02 7.593329865883085006e+01 4.244437451175505638e-01 7.972013564188670216e+02 7.972013564188670216e+02 8.686520799553663892e+02 9.544717800493549476e+02 3.472701726499644037e-02 8.581817875191333655e+01 2.599601923040987685e+02 2.511734643933257072e+00 -1.062196006725385587e+03
8.500000000000000611e-02 8.070757618004869016e+01 4.877876978693199694e-01 7.896975201222758187e+02 7.896975201222758187e+02 8.660802080531512956e+02 9.552395750343293912e+02 3.665052446922051343e-02 8.915790262538473598e+01 2.650906442691600091e+02 2.461873210566993819e+00 -1.056853638023370650e+03
9.000000000000001055e-02 8.548570120592070509e+01 5.553296664827435114e-01 7.822950265449397875e+02 7.822950265449397875e+02 8.636655011729909575e+02 9.560114541378160311e+02 3.846012880004195944e-02 9.234453914041186806e+01 2.700205013249212698e+02 2.429993141081473684e+00 -1.054003910310507763e+03
9.500000000000000111e-02 9.026770436618330962e+01 6.274903061991414788e-01 7.749886788651720053e+02 7.749886788651720053e+02 8.614034575208031583e+02 9.567915228671837440e+02 4.015682889241856124e-02 9.538669661225615926e+01 2.747692311652144781e+02 2.413301716879485692e+00 -1.053204408333700258e+03
9.999999999999999167e-02 9.505363706903125376e+01 7.047601764455952988e-01 7.677737604432469425e+02 7.677737604432469425e+02 8.592900528528725772e+02 9.575839724547689684e+02 4.174283519641946993e-02 9.829259133209151855e+01 2.793535289682203597e+02 2.409636936801608176e+00 -1.054105945351513583e+03
1.050000000000000100e-01 9.984357172708848793e+01 7.876934892993672221e-01 7.606459800917153871e+02 7.606459800917153871e+02 8.573216590100224721e+02 9.583930020608364657e+02 4.322129232146482147e-02 1.010700512821101853e+02 2.837878104736302021e+02 2.417199456317659756e+00 -1.056428012541794942e+03
1.100000000000000006e-01 1.046376016400970030e+02 8.769018083482333914e-01 7.536014252381145297e+02 7.536014252381145297e+02 8.554949732013876655e+02 9.592227586222292075e+02 4.459605182821652081e-02 1.037265267344140369e+02 2.880845996985684678e+02 2.434402617408821357e+00 -1.059941745522818337e+03
1.150000000000000050e-01 1.094358406134678603e+02 9.730478290575030886e-01 7.466365216287450721e+02 7.466365216287450721e+02 8.538069566733308875e+02 9.600772908045685199e+02 4.587148760657172586e-02 1.062691055596031617e+02 2.922548374916775060e+02 2.459791110089288857e+00 -1.064457815862116377e+03
1.200000000000000233e-01 1.142384223755463779e+02 1.076839315269009001e+00 7.397479984862094398e+02 7.397479984862094398e+02 8.522547816199564750e+02 9.609605140901278446e+02 4.705234665845925424e-02 1.087045314232533855e+02 2.963081297481131173e+02 2.492000645625148891e+00 -1.069817647871451982e+03
1.250000000000000000e-01 1.190454998430218581e+02 1.189023230553444499e+00 7.329328582399974721e+02 7.329328582399974721e+02 8.508357853817353771e+02 9.618761845886024275e+02 4.814362895977863932e-02 1.110392234126921807e+02 3.002529490415216742e+02 2.529742177614748400e+00 -1.075886938788396037e+03
1.300000000000000044e-01 1.238572442731285861e+02 1.310380082975983962e+00 7.261883501135104098e+02 7.261883501135104098e+02 8.495474311479420066e+02 9.628278796623432072e+02 4.915049097431967162e-02 1.132792959710528180e+02 3.040967998804110266e+02 2.571800296534065833e+00 -1.082550809624349313e+03
1.350000000000000366e-01 1.286738443328317203e+02 1.441718491029457150e+00 7.195119469807025325e+02 7.195119469807025325e+02 8.483872745116353826e+02 9.638189838804530609e+02 5.007816825715744047e-02 1.154305783052335244e+02 3.078463552664387066e+02 2.617039000772213075e+00 -1.089710132015635054e+03
1.400000000000000133e-01 1.334955051086939761e+02 1.583869975595670443e+00 7.129013250099601464e+02 7.129013250099601464e+02 8.473529353417976608e+02 9.648526791734968810e+02 5.093191337355718051e-02 1.174986326753932531e+02 3.115075703994875198e+02 2.664410344598152403e+00 -1.097278716450828142e+03
1.450000000000000178e-01 1.383224470761972782e+02 1.737683983048644132e+00 7.063543456962047458e+02 7.063543456962047458e+02 8.464420745185259420e+02 9.659319383396276635e+02 5.171694605660570598e-02 1.194887711714325889e+02 3.150857780271530260e+02 2.712963032475066427e+00 -1.105181139579158753e+03
1.499999999999999944e-01 1.431549050436310040e+02 1.904023147845320452e+00 6.998690399499331534e+02 6.998690399499331534e+02 8.456523751426306035e+02 9.670595212765123279e+02 5.243841312523001008e-02 1.214060707396942149e+02 3.185857689330205744e+02 2.761849188957444579e+00 -1.113351050553973664e+03
1.549999999999999989e-01 1.479931270829726770e+02 2.083758806495354943e+00 6.934435939661185557e+02 6.934435939661185557e+02 8.449815278701496482e+02 9.682379734804329701e+02 5.310135619302275289e-02 1.232553863510406842e+02 3.220118603016306338e+02 2.810328371967250494e+00 -1.121729839258247921e+03
1.600000000000000033e-01 1.528373734582053771e+02 2.277766778433753636e+00 6.870763366406722525e+02 6.870763366406722525e+02 8.444272200487574764e+02 9.694696264789942006e+02 5.371068561898273419e-02 1.250413623003900625e+02 3.253679541220051874e+02 2.857768514159498174e+00 -1.130265579476819312e+03
1.650000000000000078e-01 1.576879155601301363e+02 2.486923432127169153e+00 6.807657283376171335e+02 6.807657283376171335e+02 8.439871283432672726e+02 9.707565999530773979e+02 5.427115949664917949e-02 1.267684417049749896e+02 3.286575873485792840e+02 2.903643906765710714e+00 -1.138912181727453117e+03
1.700000000000000122e-01 1.625450348555912967e+02 2.712102055807277257e+00 6.745103508402050920e+02 6.745103508402050920e+02 8.436589145366865523e+02 9.721008053611703872e+02 5.478736676063439281e-02 1.284408743299646005e+02 3.318839751944365730e+02 2.947530600116374799e+00 -1.147628706248917979e+03
1.750000000000000167e-01 1.674090218582771001e+02 2.954169552404031229e+00 6.683088983425515153e+02 6.683088983425515153e+02 8.434402241881941791e+02 9.735039509181794983e+02 5.526371370846600017e-02 1.300627229107859080e+02 3.350500486637515110e+02 2.989099744067722941e+00 -1.156378798488125312e+03
1.800000000000000488e-01 1.722801751275256947e+02 3.213983476227324498e+00 6.621601693583517090e+02 6.621601693583517090e+02 8.433286878175833863e+02 9.749675477986287433e+02 5.570441341169890537e-02 1.316378681731970630e+02 3.381584872191713202e+02 3.028109436519847986e+00 -1.165130218303903121e+03
1.849999999999999978e-01 1.771588003009551358e+02 3.492389425943633441e+00 6.560630594394116315e+02 6.560630594394116315e+02 8.433219242770977644e+02 9.764929174426966938e+02 5.611347762074309076e-02 1.331700127685878101e+02 3.412117473135554064e+02 3.064395631548795240e+00 -1.173854440988689248e+03
1.900000000000000022e-01 1.820452091661198608e+02 3.790218803599769259e+00 6.500165546098148752e+02 6.500165546098148752e+02 8.434175459606578897e+02 9.780811998406301200e+02 5.649471086681701060e-02 1.346626843501143469e+02 3.442120873833606538e+02 3.097862600100236730e+00 -1.182526313444076322e+03
1.949999999999999789e-01 1.869397187757709560e+02 4.108286944219267767e+00 6.440197254328926419e+02 6.440197254328926419e+02 8.436131654988136006e+02 9.797333626666168129e+02 5.685170653289611797e-02 1.361192380123950727e+02 3.471615897961330006e+02 3.128473350599845215e+00 -1.191123753058560396e+03
2.000000000000000111e-01 1.918426506106211775e+02 4.447391614125367987e+00 6.380717216372794383e+02 6.380717216372794383e+02 8.439064035878179766e+02 9.814502111237329700e+02 5.718784471306176398e-02 1.375428583080575606e+02 3.500621801608253350e+02 3.156240336690268933e+00 -1.199627479979263171e+03
2.049999999999999878e-01 1.967543297928128823e+02 4.808311869977192288e+00 6.321717672362547091e+02 6.321717672362547091e+02 8.442948976114698780e+02 9.832323983550737694e+02 5.750629170845539262e-02 1.389365610375890867e+02 3.529156443428575471e+02 3.181216688036630380e+00 -1.208020776010926284e+03
2.100000000000000200e-01 2.016750843525405230e+02 5.191807263985747767e+00 6.263191560814327659e+02 6.263191560814327659e+02 8.447763107285978776e+02 9.850804362691726510e+02 5.781000102462213741e-02 1.403031949877776015e+02 3.557236434722053673e+02 3.203488124279923355e+00 -1.216289265223623943e+03
